node_id,t,z,y,x
61,10,43.84880065917969,93.19133758544922,157.94371032714844
62,10,18.851642608642578,154.23867797851562,70.31011199951172
63,10,31.916852951049805,209.49859619140625,129.8267059326172
64,10,61.56759262084961,206.36085510253906,209.6547393798828
65,10,23.103519439697266,193.65745544433594,109.93634796142578
66,10,24.878162384033203,50.30390167236328,105.95698547363281
67,10,10.176654815673828,206.1334686279297,53.54826354980469
68,10,57.033084869384766,109.91365814208984,233.8745880126953
69,10,35.966827392578125,141.9918212890625,121.8243179321289
70,10,58.13698959350586,158.01806640625,233.9323272705078
71,10,39.0353889465332,6.199904441833496,202.0586700439453
72,10,0.8187849521636963,26.134721755981445,94.17621612548828
73,10,17.95282745361328,221.98802185058594,69.76189422607422
74,10,47.98566436767578,130.12869262695312,194.15138244628906
75,10,5.11539363861084,122.01862335205078,37.970909118652344
76,10,20.86878776550293,133.85989379882812,82.35982513427734
77,10,39.112098693847656,238.1947784423828,173.8199920654297
78,10,61.528804779052734,197.82908630371094,186.01309204101562
79,10,19.810165405273438,45.91802978515625,125.70472717285156
80,10,3.060399293899536,201.61631774902344,45.54777526855469
81,10,0.9063299298286438,41.764957427978516,85.65443420410156
82,10,55.095035552978516,169.99044799804688,217.4443359375
83,10,62.27251434326172,174.0530242919922,221.32728576660156
84,10,32.02946853637695,157.74224853515625,138.121826171875
85,10,45.92805480957031,241.7681121826172,181.4346466064453
86,10,33.93320083618164,106.02191162109375,121.34044647216797
87,10,14.974634170532227,77.5248031616211,109.61837768554688
88,10,40.01174545288086,194.1437225341797,157.50352478027344
89,10,11.114299774169922,154.1600799560547,97.7602767944336
90,10,3.102398157119751,74.06192016601562,45.747501373291016
91,10,10.0656099319458,181.6841278076172,78.54032135009766
92,10,6.96670389175415,74.12297821044922,102.07087707519531
93,10,10.027220726013184,222.02236938476562,81.51190185546875
94,10,51.08326721191406,206.0552215576172,205.7564239501953
95,10,28.83648109436035,77.5138931274414,149.7496337890625
96,10,32.9757080078125,137.67684936523438,146.2303924560547
97,10,20.13679313659668,237.5740509033203,98.22976684570312
98,10,32.96381759643555,186.27828979492188,150.03688049316406
99,10,6.122184753417969,145.8740692138672,81.4100112915039
100,10,10.839447975158691,105.5987319946289,102.1172103881836
101,10,4.144221305847168,213.58807373046875,69.57057189941406
102,10,50.148231506347656,222.02003479003906,193.76483154296875
103,10,10.839507102966309,37.56134033203125,109.61786651611328
104,10,49.79794692993164,165.53590393066406,197.54493713378906
105,10,1.0020716190338135,153.55636596679688,73.72259521484375
106,10,25.978317260742188,33.356990814208984,153.75125122070312
107,10,38.13172149658203,209.35508728027344,174.08462524414062
108,10,35.00645065307617,77.94625854492188,165.8866729736328
109,10,0.93869948387146,81.94922637939453,89.64629364013672
110,10,5.169393539428711,113.74462127685547,85.89091491699219
111,10,37.923397064208984,121.68272399902344,157.73472595214844
112,10,15.834104537963867,98.27531433105469,118.04057312011719
113,10,61.50702667236328,197.6691131591797,237.8318634033203
114,10,30.99827766418457,54.087398529052734,165.91415405273438
115,10,54.91621780395508,62.03989791870117,246.33828735351562
116,10,21.089431762695312,165.97653198242188,118.13512420654297
117,10,25.938154220581055,210.18032836914062,133.5091552734375
118,10,51.97993469238281,89.81037139892578,222.05699157714844
119,10,9.931278228759766,241.60035705566406,86.23095703125
120,10,22.958642959594727,73.86572265625,126.26985931396484
121,10,18.026758193969727,213.6949462890625,133.52658081054688
122,10,19.85417938232422,213.7758026123047,109.4720687866211
123,10,10.146069526672363,130.46290588378906,102.12503051757812
124,10,14.918028831481934,178.3843536376953,98.06095886230469
125,10,15.851577758789062,205.87335205078125,90.41239166259766
126,10,20.115530014038086,49.2497444152832,153.71951293945312
127,10,41.86007308959961,85.71064758300781,185.35191345214844
128,10,47.133609771728516,85.6480941772461,213.41273498535156
129,10,27.011354446411133,161.4500732421875,169.65184020996094
130,10,11.979384422302246,82.02564239501953,141.5880126953125
131,10,46.19934844970703,54.1303596496582,213.71023559570312
132,10,42.94549560546875,166.0660400390625,221.9685516357422
133,10,53.85972595214844,237.91030883789062,230.18734741210938
134,10,25.927227020263672,101.91838073730469,157.9022674560547
135,10,5.068419456481934,133.54190063476562,118.19644165039062
136,10,42.07958221435547,33.96145248413086,206.0408172607422
137,10,27.003681182861328,230.12112426757812,118.06520080566406
138,10,0.7819228768348694,34.04783630371094,125.85601806640625
139,10,31.9835205078125,66.09735870361328,202.04600524902344
140,10,47.0897331237793,117.63302612304688,241.8681640625
141,10,53.09101104736328,37.709129333496094,245.96298217773438
142,10,44.06821060180664,189.8544464111328,181.6632080078125
143,11,51.93117904663086,25.93688201904297,205.34603881835938
144,11,59.02680969238281,150.04856872558594,201.57557678222656
145,11,59.17742156982422,125.41688537597656,205.8272247314453
146,11,32.04620361328125,205.9960174560547,102.36148834228516
147,11,62.20100402832031,60.981666564941406,230.27796936035156
148,11,48.03295135498047,117.97761535644531,169.7122344970703
149,11,21.123416900634766,6.160116672515869,126.18380737304688
150,11,23.98592185974121,166.27586364746094,94.1385498046875
151,11,35.9696159362793,77.74364471435547,134.0710906982422
152,11,28.039371490478516,125.73936462402344,101.76058959960938
153,11,11.937416076660156,62.13892364501953,73.88236999511719
154,11,56.96613693237305,189.66839599609375,190.23965454101562
155,11,46.010440826416016,137.5802459716797,157.67239379882812
156,11,21.081872940063477,57.804168701171875,97.74817657470703
157,11,60.880306243896484,97.14958953857422,217.6605224609375
158,11,21.929157257080078,9.924243927001953,109.93505096435547
159,11,30.060344696044922,70.06449890136719,117.71268463134766
160,11,19.141521453857422,30.350914001464844,102.1311264038086
161,11,13.965354919433594,97.5839614868164,78.31242370605469
162,11,35.984615325927734,185.58615112304688,117.89058685302734
163,11,31.1243839263916,6.423209190368652,149.3450164794922
164,11,11.094114303588867,38.131221771240234,81.90643310546875
165,11,2.8743324279785156,174.0067901611328,45.772071838378906
166,11,45.889320373535156,66.17526245117188,161.9037628173828
167,11,51.95579147338867,238.13868713378906,165.4465789794922
168,11,10.958364486694336,146.0037384033203,61.76726150512695
169,11,39.900447845458984,61.70835876464844,150.0188751220703
170,11,39.89890670776367,109.93254089355469,141.79196166992188
171,11,0.9325929284095764,45.905616760253906,61.842159271240234
172,11,57.16291809082031,58.477622985839844,217.46524047851562
173,11,3.8826308250427246,145.89047241210938,53.41957473754883
174,11,46.8761100769043,165.9778289794922,153.6332244873047
175,11,46.05256271362305,225.75442504882812,145.90293884277344
176,11,10.01657485961914,241.81886291503906,58.105621337890625
177,11,36.98408126831055,237.7024688720703,117.96158599853516
178,11,62.20718002319336,121.716064453125,229.6829833984375
179,11,16.056259155273438,125.6721420288086,77.97042846679688
180,11,52.89771270751953,89.6229476928711,181.9557647705078
181,11,14.926095008850098,194.09107971191406,61.286285400390625
182,11,45.99462890625,34.0164680480957,177.7679443359375
183,11,3.1446621417999268,229.9622344970703,37.4552116394043
184,11,5.979372501373291,53.82027816772461,69.72106170654297
185,11,0.9504411220550537,126.09436798095703,46.077308654785156
186,11,23.132930755615234,193.99737548828125,81.93095397949219
187,11,40.825111389160156,25.608617782592773,174.0939178466797
188,11,59.19973373413086,6.143677711486816,237.5594024658203
189,11,7.903787136077881,118.19889068603516,62.083065032958984
190,11,31.99911880493164,45.47689437866211,130.26023864746094
191,11,42.132686614990234,241.4495391845703,134.23471069335938
192,11,24.092512130737305,218.337158203125,85.66106414794922
193,11,36.08928298950195,150.03758239746094,125.6127700805664
194,11,25.909189224243164,94.05005645751953,98.28186798095703
195,11,10.848311424255371,177.9398956298828,61.50695037841797
196,11,37.012351989746094,237.7344970703125,146.11395263671875
197,11,52.89740753173828,205.87069702148438,173.32644653320312
198,11,19.882583618164062,158.32861328125,74.00093841552734
199,11,6.0490899085998535,6.094789981842041,86.44175720214844
200,11,5.995232582092285,85.9930191040039,66.34828186035156
201,11,56.90031433105469,210.02215576171875,217.94020080566406
202,11,43.154571533203125,93.28072357177734,161.5389862060547
203,11,52.165645599365234,122.17045593261719,213.99549865722656
204,11,40.91022491455078,194.02847290039062,133.7965850830078
205,11,58.08501434326172,230.2073211669922,193.6502227783203
206,11,58.051422119140625,113.63525390625,238.13218688964844
207,11,31.02444076538086,214.0128173828125,129.7664794921875
208,11,29.803987503051758,190.29750061035156,129.91664123535156
209,11,60.22282791137695,38.08002471923828,229.36410522460938
210,11,62.0581169128418,209.52340698242188,213.70831298828125
211,11,11.044323921203613,213.8689422607422,54.172996520996094
212,11,46.0210075378418,245.7613525390625,178.0835418701172
213,11,23.037580490112305,198.26199340820312,114.02114868164062
214,11,62.25468444824219,237.7699737548828,209.88023376464844
215,11,22.00674819946289,137.46026611328125,85.54663848876953
216,11,59.05519104003906,161.4557342529297,237.87193298339844
217,11,21.03026580810547,49.52363967895508,126.16606903076172
218,11,18.032629013061523,229.7428436279297,70.33558654785156
219,11,62.023284912109375,201.83677673339844,189.82420349121094
220,11,0.9817306995391846,46.03963851928711,82.10134887695312
221,11,3.860628128051758,205.65550231933594,46.38124465942383
222,11,39.10865020751953,242.0312957763672,173.84561157226562
223,11,5.068965911865234,89.73269653320312,93.71880340576172
224,11,10.811149597167969,185.94874572753906,81.7313232421875
225,11,12.882033348083496,158.19021606445312,97.96359252929688
226,11,39.08647155761719,10.136242866516113,205.77081298828125
227,11,34.8897819519043,109.81415557861328,122.06513214111328
228,11,56.847808837890625,170.00103759765625,218.35227966308594
229,11,6.089791297912598,142.2406005859375,77.57186889648438
230,11,38.991085052490234,198.11099243164062,154.25192260742188
231,11,51.88678741455078,209.56605529785156,201.5746612548828
232,11,20.070362091064453,242.1676788330078,98.14168548583984
233,11,11.047654151916504,13.64318561553955,77.5755844116211
234,11,15.972379684448242,81.58707427978516,110.27136993408203
235,11,33.90483093261719,141.81170654296875,149.8624267578125
236,11,3.8497588634490967,81.77363586425781,45.58891677856445
237,11,11.874150276184082,109.72969055175781,101.64131164550781
238,11,6.096076965332031,114.31571960449219,85.58555603027344
239,11,29.859634399414062,82.35457611083984,153.6694793701172
240,11,23.849882125854492,121.75154113769531,121.86548614501953
241,11,49.868228912353516,169.0747528076172,197.85804748535156
242,11,4.128470420837402,221.52967834472656,69.90310668945312
243,11,9.154985427856445,229.3630828857422,85.43386840820312
244,11,49.970497131347656,226.00164794921875,190.10096740722656
245,11,31.991411209106445,62.24620056152344,166.1441192626953
246,11,16.87118148803711,105.48442077636719,117.91588592529297
247,11,62.318477630615234,177.3717803955078,221.97787475585938
248,11,23.056047439575195,70.07544708251953,129.75608825683594
249,11,1.5222572088241577,158.38894653320312,74.10148620605469
250,11,27.032155990600586,34.235713958740234,157.5555419921875
251,11,32.919559478759766,186.2406768798828,153.85482788085938
252,11,61.469871520996094,198.0325927734375,237.90380859375
253,11,37.14284133911133,210.30850219726562,173.46609497070312
254,11,19.96561622619629,49.11079788208008,153.61900329589844
255,11,11.066887855529785,137.5501251220703,98.06719207763672
256,11,36.01511764526367,85.74039459228516,173.5668487548828
257,11,9.887020111083984,245.74200439453125,89.94477081298828
258,11,21.99472427368164,177.81251525878906,118.06673431396484
259,11,15.915521621704102,213.68380737304688,90.31315612792969
260,11,7.110673904418945,165.46258544921875,94.47845458984375
261,11,52.15082931518555,93.54338836669922,226.2531280517578
262,11,0.9457135200500488,37.908935546875,129.6771697998047
263,11,18.031766891479492,225.8007354736328,134.1944580078125
264,11,26.955347061157227,165.77259826660156,169.43496704101562
265,11,7.057610511779785,141.45286560058594,118.268798828125
266,11,26.188255310058594,113.80612182617188,157.84115600585938
267,11,8.058116912841797,18.04167366027832,110.05411529541016
268,11,42.03688049316406,89.70217895507812,186.3735809326172
269,11,47.836883544921875,93.57459259033203,213.87168884277344
270,11,12.913544654846191,85.79141235351562,141.97421264648438
271,11,50.983551025390625,181.6330108642578,217.79083251953125
272,11,49.05428695678711,121.80619812011719,242.3187255859375
273,11,32.8835563659668,77.96992492675781,201.72531127929688
274,11,42.144710540771484,38.25723648071289,213.80152893066406
275,11,53.99050521850586,45.795738220214844,245.80982971191406
276,11,44.109405517578125,197.64694213867188,177.97512817382812
277,11,43.115135192871094,173.87149047851562,225.62847900390625
278,12,52.131080627441406,30.133678436279297,205.4177703857422
279,12,59.85897445678711,126.2315902709961,205.9139404296875
280,12,29.078760147094727,137.54873657226562,101.6663818359375
281,12,12.978015899658203,74.24996185302734,73.83256530761719
282,12,32.17333221435547,213.74586486816406,102.41806030273438
283,12,12.135675430297852,53.42798614501953,81.78227996826172
284,12,22.096391677856445,17.849956512451172,125.5242919921875
285,12,24.99831199645996,177.2938232421875,94.27752685546875
286,12,48.0496940612793,122.14108276367188,169.68923950195312
287,12,36.06633377075195,85.34953308105469,134.07830810546875
288,12,14.905634880065918,109.53734588623047,78.18450927734375
289,12,59.047176361083984,157.70089721679688,198.1473846435547
290,12,3.8838770389556885,185.92245483398438,46.209781646728516
291,12,21.131540298461914,66.16065216064453,94.05252838134766
292,12,19.936016082763672,41.66874313354492,102.1924819946289
293,12,30.151588439941406,78.17391204833984,114.01316833496094
294,12,4.98831033706665,154.39503479003906,53.8578987121582
295,12,57.897361755371094,193.76649475097656,193.8280792236328
296,12,31.08957290649414,13.824784278869629,146.44049072265625
297,12,36.805076599121094,189.9922637939453,121.45509338378906
298,12,11.871280670166016,157.73098754882812,61.732566833496094
299,12,39.022132873535156,62.2618408203125,146.08982849121094
300,12,45.92417526245117,73.7271499633789,162.19110107421875
301,12,45.134639739990234,142.0521697998047,157.48971557617188
302,12,46.17210388183594,233.65150451660156,146.0869598388672
303,12,16.96675682067871,137.56735229492188,77.88109588623047
304,12,62.14697265625,65.89945983886719,226.37513732910156
305,12,15.028599739074707,201.8160400390625,61.89690399169922
306,12,51.90226745605469,6.220855712890625,205.5636444091797
307,12,3.1587493419647217,238.03993225097656,37.58729934692383
308,12,37.085357666015625,245.78414916992188,117.41793060302734
309,12,60.09382629394531,99.06692504882812,214.0529022216797
310,12,39.793304443359375,114.1229019165039,141.23281860351562
311,12,52.98452377319336,97.95658874511719,181.3134307861328
312,12,0.9846888184547424,138.09751892089844,45.632301330566406
313,12,57.16291046142578,62.18800735473633,214.10304260253906
314,12,23.855030059814453,201.97085571289062,81.62583923339844
315,12,6.877049446105957,66.17642211914062,69.76094055175781
316,12,46.148963928222656,41.88764953613281,177.68121337890625
317,12,1.9261637926101685,54.2272834777832,61.96455764770508
318,12,23.000764846801758,109.71070098876953,97.78097534179688
319,12,7.9688720703125,125.96435546875,61.85493087768555
320,12,47.068355560302734,174.13282775878906,153.93016052246094
321,12,10.899264335632324,185.93785095214844,61.84313201904297
322,12,6.114095687866211,97.90216064453125,65.89926147460938
323,12,24.931669235229492,229.61376953125,86.11557006835938
324,12,41.9880256652832,245.56234741210938,133.23776245117188
325,12,44.12257766723633,154.05555725097656,173.80201721191406
326,12,59.99693298339844,13.868061065673828,237.53436279296875
327,12,50.98659133911133,209.86732482910156,161.38299560546875
328,12,51.22661209106445,82.36615753173828,189.63783264160156
329,12,37.08152770996094,246.08908081054688,145.39207458496094
330,12,20.886653900146484,169.48731994628906,74.18816375732422
331,12,31.91130828857422,53.26300048828125,129.6277618408203
332,12,62.24916076660156,53.96337890625,248.92587280273438
333,12,52.85081481933594,129.85792541503906,213.64627075195312
334,12,40.99527359008789,30.08604621887207,177.6123504638672
335,12,57.78069305419922,214.0140838623047,221.83412170410156
336,12,32.01152801513672,221.9596405029297,130.06100463867188
337,12,60.89870071411133,41.85184860229492,229.92538452148438
338,12,7.8560566902160645,17.999858856201172,89.51407623291016
339,12,11.95677375793457,222.03663635253906,57.448341369628906
340,12,57.960609436035156,241.5824432373047,190.25985717773438
341,12,41.96308898925781,201.55950927734375,137.5259246826172
342,12,5.02100133895874,214.1377716064453,49.83173751831055
343,12,38.97998046875,10.018802642822266,162.00949096679688
344,12,4.170689582824707,25.767223358154297,74.17330169677734
345,12,42.908447265625,100.8873062133789,157.79376220703125
346,12,23.0067195892334,146.00636291503906,86.12796020507812
347,12,18.039403915405273,237.55995178222656,70.22825622558594
348,12,23.80879020690918,209.3800811767578,113.65296936035156
349,12,35.077980041503906,154.03900146484375,125.88475799560547
350,12,30.011537551879883,201.33932495117188,133.33956909179688
351,12,58.07191848754883,114.3575439453125,241.83355712890625
352,12,62.12388610839844,217.64910888671875,213.2811737060547
353,12,20.80348777770996,57.77608108520508,125.57443237304688
354,12,6.114650726318359,153.6971435546875,77.357421875
355,12,1.4748616218566895,61.39126205444336,82.13711547851562
356,12,15.848649978637695,89.56977844238281,113.42131042480469
357,12,0.7807624936103821,41.9271354675293,86.33489990234375
358,12,39.04317092895508,14.005263328552246,202.23800659179688
359,12,62.27915954589844,249.1437530517578,209.9578399658203
360,12,13.184708595275879,166.14273071289062,98.1239242553711
361,12,49.05437088012695,149.6398468017578,197.9231719970703
362,12,56.0752067565918,177.66375732421875,217.8188934326172
363,12,35.9388313293457,118.07300567626953,122.00542449951172
364,12,10.90770149230957,193.98828125,85.37042999267578
365,12,0.7806967496871948,114.07839965820312,45.739356994628906
366,12,5.056277275085449,97.57706451416016,89.7230224609375
367,12,39.093265533447266,206.16676330566406,153.8670654296875
368,12,62.058048248291016,209.8407745361328,189.8242645263672
369,12,10.018733978271484,233.99110412597656,85.6395263671875
370,12,24.060483932495117,129.48329162597656,121.81231689453125
371,12,59.04143142700195,165.61474609375,234.2781524658203
372,12,6.92272424697876,122.16093444824219,85.82709503173828
373,12,11.075502395629883,49.90766143798828,109.91781616210938
374,12,4.1832170486450195,229.7779541015625,73.99335479736328
375,12,3.9080607891082764,90.21726989746094,42.19179153442383
376,12,51.13373947143555,214.05307006835938,198.29498291015625
377,12,32.065277099609375,74.00825500488281,165.87962341308594
378,12,15.975102424621582,10.270195960998535,105.32196807861328
379,12,38.017581939697266,221.33856201171875,173.6848602294922
380,12,62.325584411621094,181.5816192626953,221.66529846191406
381,12,49.21165084838867,177.97561645507812,198.00546264648438
382,12,34.01536560058594,150.04507446289062,154.194091796875
383,12,60.859737396240234,241.82611083984375,229.5169677734375
384,12,32.86213684082031,173.5360565185547,145.3013458251953
385,12,17.146381378173828,114.36023712158203,117.7850341796875
386,12,62.33527755737305,129.38600158691406,230.2198486328125
387,12,44.10691833496094,149.89987182617188,205.71484375
388,12,50.13520812988281,234.13247680664062,189.88265991210938
389,12,30.06168556213379,90.47430419921875,154.2526092529297
390,12,23.937101364135742,78.24638366699219,129.45179748535156
391,12,55.91539001464844,77.69117736816406,249.21160888671875
392,12,36.87644958496094,97.56266021728516,173.72023010253906
393,12,1.4814387559890747,170.0317840576172,77.4023208618164
394,12,27.887924194335938,45.7640266418457,157.84893798828125
395,12,15.011112213134766,221.9231414794922,93.63916015625
396,12,20.839746475219727,58.02859878540039,149.50741577148438
397,12,0.7311772108078003,29.818988800048828,54.366729736328125
398,12,11.834051132202148,145.44998168945312,97.895751953125
399,12,61.50756072998047,201.88832092285156,241.68798828125
400,12,22.105310440063477,185.9022979736328,117.8896255493164
401,12,33.08147048950195,198.0272216796875,154.19615173339844
402,12,0.9438565373420715,41.69219970703125,126.34870147705078
403,12,2.893605947494507,249.1370086669922,70.09754180908203
404,12,26.91168212890625,122.32728576660156,157.93807983398438
405,12,42.153682708740234,94.31787872314453,185.6820068359375
406,12,25.14044952392578,230.06304931640625,130.20884704589844
407,12,0.7764461040496826,117.7088623046875,74.17098236083984
408,12,18.03883934020996,237.8027801513672,133.99673461914062
409,12,8.076478958129883,25.449411392211914,110.18824005126953
410,12,51.90069580078125,98.23776245117188,229.82843017578125
411,12,16.02447509765625,13.708884239196777,169.5498504638672
412,12,26.065235137939453,173.88868713378906,165.97390747070312
413,12,13.966836929321289,93.78550720214844,145.637939453125
414,12,27.982295989990234,249.2523956298828,117.9123764038086
415,12,46.00082778930664,69.73588562011719,213.939453125
416,12,42.15753173828125,45.945533752441406,209.91111755371094
417,12,7.0945024490356445,153.4451141357422,118.069580078125
418,12,32.06591796875,89.85984802246094,198.127685546875
419,12,45.04533004760742,202.1892852783203,177.89451599121094
420,12,53.90279006958008,245.75509643554688,229.707763671875
421,12,42.140926361083984,185.76075744628906,221.70025634765625
422,12,30.09231948852539,25.51373863220215,205.8611297607422
423,12,4.0905890464782715,197.87989807128906,77.865478515625
424,12,53.050010681152344,49.67333984375,242.0243377685547
425,12,34.870121002197266,122.35172271728516,181.45120239257812
426,12,47.99363708496094,125.2242431640625,237.87306213378906
427,13,51.182342529296875,34.07447814941406,201.88189697265625
428,13,58.97063446044922,130.2314910888672,202.12522888183594
429,13,32.079463958740234,218.0124053955078,101.35951232910156
430,13,47.83823776245117,130.04208374023438,165.77554321289062
431,13,13.106810569763184,85.78030395507812,70.44526672363281
432,13,25.052776336669922,181.76364135742188,93.66436767578125
433,13,29.094799041748047,145.33595275878906,97.90646362304688
434,13,58.871543884277344,161.55894470214844,197.89376831054688
435,13,12.058323860168457,57.44701385498047,81.37480163574219
436,13,18.992692947387695,46.12254333496094,97.97655487060547
437,13,62.07638168334961,73.45714569091797,225.41424560546875
438,13,57.101783752441406,197.96827697753906,193.93081665039062
439,13,30.04598045349121,81.96197509765625,113.60904693603516
440,13,14.965848922729492,117.69501495361328,74.20272827148438
441,13,21.938426971435547,22.04491424560547,121.26963806152344
442,13,4.877195835113525,162.05343627929688,49.784881591796875
443,13,21.057504653930664,70.21228790283203,90.20582580566406
444,13,3.909559965133667,193.77757263183594,42.278324127197266
445,13,44.051063537597656,149.94468688964844,150.07955932617188
446,13,38.9130973815918,121.88048553466797,137.18336486816406
447,13,36.163692474365234,197.38015747070312,118.06990814208984
448,13,52.11072540283203,102.33040618896484,177.62112426757812
449,13,3.89579176902771,245.67494201660156,34.22688293457031
450,13,62.28062057495117,33.28107833862305,249.3813018798828
451,13,44.99131393432617,81.6265640258789,161.74887084960938
452,13,39.03314208984375,70.1811294555664,145.18112182617188
453,13,10.990278244018555,165.89398193359375,57.47571563720703
454,13,16.95676612854004,142.0113983154297,74.12040710449219
455,13,56.945770263671875,69.79928588867188,213.47927856445312
456,13,59.915138244628906,102.86819458007812,213.78521728515625
457,13,51.1003303527832,10.524532318115234,201.60494995117188
458,13,45.865840911865234,237.8368682861328,142.2233123779297
459,13,53.07810592651367,9.922101020812988,226.0189971923828
460,13,51.072357177734375,86.38208770751953,185.60336303710938
461,13,33.96140670776367,29.681682586669922,141.27056884765625
462,13,39.988433837890625,34.03877258300781,170.2342071533203
463,13,62.20196533203125,57.72931671142578,245.97128295898438
464,13,0.9633788466453552,145.72100830078125,41.07404708862305
465,13,24.05398178100586,234.12847900390625,81.80731201171875
466,13,47.1386604309082,181.9371795654297,153.67803955078125
467,13,23.044322967529297,206.51220703125,77.49534606933594
468,13,6.12727165222168,106.00740051269531,61.60868835449219
469,13,50.98091125488281,214.11529541015625,161.2978515625
470,13,10.145444869995117,193.8734588623047,57.665409088134766
471,13,14.834451675415039,209.5045928955078,58.268306732177734
472,13,31.95607566833496,57.511436462402344,125.8172836303711
473,13,6.915498733520508,73.77176666259766,62.06182861328125
474,13,44.03972244262695,161.6036376953125,170.30274963378906
475,13,8.046422958374023,134.3263397216797,57.839908599853516
476,13,26.028493881225586,109.9346694946289,97.46346282958984
477,13,42.00447463989258,202.09536743164062,134.1340789794922
478,13,1.9527721405029297,61.932491302490234,57.47932434082031
479,13,59.21998596191406,18.059213638305664,233.39105224609375
480,13,57.94557571411133,242.24444580078125,190.2164764404297
481,13,51.917205810546875,137.63258361816406,209.73927307128906
482,13,29.897302627563477,209.6636505126953,129.49998474121094
483,13,20.893173217773438,174.3423614501953,73.49942779541016
484,13,42.13470458984375,105.36771392822266,153.7142333984375
485,13,60.059295654296875,46.11304473876953,226.20803833007812
486,13,31.99849510192871,229.91575622558594,129.79632568359375
487,13,4.109222412109375,225.67453002929688,46.03012466430664
488,13,56.929203033447266,217.91079711914062,221.9587860107422
489,13,7.955973148345947,25.478839874267578,85.61829376220703
490,13,41.005916595458984,53.96717071533203,165.9474639892578
491,13,42.21238708496094,6.117263317108154,177.71055603027344
492,13,11.137590408325195,229.85922241210938,53.434967041015625
493,13,4.9894256591796875,33.72312927246094,70.29888153076172
494,13,17.969926834106445,241.74017333984375,65.92681121826172
495,13,57.8743782043457,121.51386260986328,237.83041381835938
496,13,62.31702423095703,133.7388458251953,229.80630493164062
497,13,34.87554168701172,158.0425567626953,121.7428970336914
498,13,23.004873275756836,213.6418914794922,113.64257049560547
